game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20191102a,a,1102,2019,Region 1,First Round,8,2019 VCU,9,2019 UCF,58,73,-15,131,0
20191103a,a,1103,2019,Region 1,First Round,5,2019 Mississippi St.,12,2019 Liberty,76,80,-4,156,0
20191104a,a,1104,2019,Region 1,First Round,4,2019 Virginia Tech,13,2019 Saint Louis,66,52,14,118,1
20191105a,a,1105,2019,Region 1,First Round,6,2019 Maryland,11,2019 Belmont,79,77,2,156,1
20191106a,a,1106,2019,Region 1,First Round,3,2019 LSU,14,2019 Yale,79,74,5,153,1
20191107a,a,1107,2019,Region 1,First Round,7,2019 Louisville,10,2019 Minnesota,76,86,-10,162,0
20191108a,a,1108,2019,Region 1,First Round,2,2019 Michigan St.,15,2019 Bradley,76,65,11,141,1
20191201a,a,1201,2019,Region 4,First Round,1,2019 Gonzaga,16,2019 Fairleigh Dickinson,87,49,38,136,1
20191202a,a,1202,2019,Region 4,First Round,8,2019 Syracuse,9,2019 Baylor,69,78,-9,147,0
20191203a,a,1203,2019,Region 4,First Round,5,2019 Marquette,12,2019 Murray St.,64,83,-19,147,0
20191204a,a,1204,2019,Region 4,First Round,4,2019 Florida St.,13,2019 Vermont,76,79,-3,155,0
20191205a,a,1205,2019,Region 4,First Round,6,2019 Buffalo,11,2019 Arizona St.,91,74,17,165,1
20191206a,a,1206,2019,Region 4,First Round,3,2019 Texas Tech,14,2019 Northern Kentucky,72,57,15,129,1
20191207a,a,1207,2019,Region 4,First Round,7,2019 Nevada,10,2019 Florida,61,70,-9,131,0
20191208a,a,1208,2019,Region 4,First Round,2,2019 Michigan,15,2019 Montana,74,55,19,129,1
20191301a,a,1301,2019,Region 2,First Round,1,2019 Virginia,16,2019 Gardner Webb,71,56,15,127,1
20191302a,a,1302,2019,Region 2,First Round,8,2019 Mississippi,9,2019 Oklahoma,72,95,-23,167,0
20191303a,a,1303,2019,Region 2,First Round,5,2019 Wisconsin,12,2019 Oregon,54,72,-18,126,0
20191304a,a,1304,2019,Region 2,First Round,4,2019 Kansas St.,13,2019 UC Irvine,64,70,-6,134,0
20191305a,a,1305,2019,Region 2,First Round,6,2019 Villanova,11,2019 Saint Mary's,61,57,4,118,1
20191306a,a,1306,2019,Region 2,First Round,3,2019 Purdue,14,2019 Old Dominion,61,48,13,109,1
20191307a,a,1307,2019,Region 2,First Round,7,2019 Cincinnati,10,2019 Iowa,72,79,-7,151,0
20191308a,a,1308,2019,Region 2,First Round,2,2019 Tennessee,15,2019 Colgate,77,70,7,147,1
20191401a,a,1401,2019,Region 3,First Round,1,2019 North Carolina,16,2019 Iona,88,73,15,161,1
20191402a,a,1402,2019,Region 3,First Round,8,2019 Utah St.,9,2019 Washington,61,78,-17,139,0
20191403a,a,1403,2019,Region 3,First Round,5,2019 Auburn,12,2019 New Mexico St.,78,77,1,155,1
20191404a,a,1404,2019,Region 3,First Round,4,2019 Kansas,13,2019 Northeastern,87,53,34,140,1
20191405a,a,1405,2019,Region 3,First Round,6,2019 Iowa St.,11,2019 Ohio St.,59,62,-3,121,0
20191406a,a,1406,2019,Region 3,First Round,3,2019 Houston,14,2019 Georgia St.,84,55,29,139,1
20191407a,a,1407,2019,Region 3,First Round,7,2019 Wofford,10,2019 Seton Hall,84,68,16,152,1
20191408a,a,1408,2019,Region 3,First Round,2,2019 Kentucky,15,2019 Abilene Christian,79,44,35,123,1
20192109a,a,2109,2019,Region 1,Second Round,1,2019 Duke,9,2019 UCF,77,76,1,153,1
20192110a,a,2110,2019,Region 1,Second Round,12,2019 Liberty,4,2019 Virginia Tech,58,67,-9,125,0
20192111a,a,2111,2019,Region 1,Second Round,6,2019 Maryland,3,2019 LSU,67,69,-2,136,0
20192112a,a,2112,2019,Region 1,Second Round,10,2019 Minnesota,2,2019 Michigan St.,50,70,-20,120,0
20192209a,a,2209,2019,Region 4,Second Round,1,2019 Gonzaga,9,2019 Baylor,83,71,12,154,1
20192210a,a,2210,2019,Region 4,Second Round,12,2019 Murray St.,4,2019 Florida St.,62,90,-28,152,0
20192211a,a,2211,2019,Region 4,Second Round,6,2019 Buffalo,3,2019 Texas Tech,58,78,-20,136,0
20192212a,a,2212,2019,Region 4,Second Round,10,2019 Florida,2,2019 Michigan,49,64,-15,113,0
20192309a,a,2309,2019,Region 2,Second Round,1,2019 Virginia,9,2019 Oklahoma,63,51,12,114,1
20192310a,a,2310,2019,Region 2,Second Round,12,2019 Oregon,13,2019 UC Irvine,73,54,19,127,1
20192311a,a,2311,2019,Region 2,Second Round,6,2019 Villanova,3,2019 Purdue,61,87,-26,148,0
20192312a,a,2312,2019,Region 2,Second Round,10,2019 Iowa,2,2019 Tennessee,77,83,-6,160,0
20192409a,a,2409,2019,Region 3,Second Round,1,2019 North Carolina,9,2019 Washington,81,59,22,140,1
20192410a,a,2410,2019,Region 3,Second Round,5,2019 Auburn,4,2019 Kansas,89,75,14,164,1
20192411a,a,2411,2019,Region 3,Second Round,11,2019 Ohio St.,3,2019 Houston,59,74,-15,133,0
20192412a,a,2412,2019,Region 3,Second Round,7,2019 Wofford,2,2019 Kentucky,56,62,-6,118,0
20193113a,a,3113,2019,Region 1,Sweet 16,1,2019 Duke,4,2019 Virginia Tech,75,73,2,148,1
20193113a,a,3113,2019,Region 1,Sweet 16,3,2019 LSU,2,2019 Michigan St.,63,80,-17,143,0
20193213a,a,3213,2019,Region 4,Sweet 16,1,2019 Gonzaga,4,2019 Florida St.,72,58,14,130,1
20193214a,a,3214,2019,Region 4,Sweet 16,3,2019 Texas Tech,2,2019 Michigan,63,44,19,107,1
20193313a,a,3313,2019,Region 2,Sweet 16,1,2019 Virginia,12,2019 Oregon,53,49,4,102,1
20193314a,a,3314,2019,Region 2,Sweet 16,3,2019 Purdue,2,2019 Tennessee,99,94,5,193,1
20193413a,a,3413,2019,Region 3,Sweet 16,1,2019 North Carolina,5,2019 Auburn,80,97,-17,177,0
20193414a,a,3414,2019,Region 3,Sweet 16,3,2019 Houston,2,2019 Kentucky,58,62,-4,120,0
20194115a,a,4115,2019,Region 1,Elite Eight,1,2019 Duke,2,2019 Michigan St.,67,68,-1,135,0
20194215a,a,4215,2019,Region 4,Elite Eight,1,2019 Gonzaga,3,2019 Texas Tech,69,75,-6,144,0
20194315a,a,4315,2019,Region 2,Elite Eight,1,2019 Virginia,3,2019 Purdue,80,75,5,155,1
20194415a,a,4415,2019,Region 3,Elite Eight,5,2019 Auburn,2,2019 Kentucky,77,71,6,148,1
20195516a,a,5516,2019,Final Four,Final Four,2,2019 Michigan St.,3,2019 Texas Tech,51,61,-10,112,0
20195517a,a,5517,2019,Final Four,Final Four,1,2019 Virginia,5,2019 Auburn,63,62,1,125,1
20195618a,a,5618,2019,Final Four,Championship,3,2019 Texas Tech,1,2019 Virginia,77,85,-8,162,0
20211101a,a,1101,2021,Region 1,First Round,1,2021 Gonzaga,16,2021 Norfolk St.,98,55,43,153,1
20211102a,a,1102,2021,Region 1,First Round,8,2021 Oklahoma,9,2021 Missouri,72,68,4,140,1
20211103a,a,1103,2021,Region 1,First Round,5,2021 Creighton,12,2021 UC Santa Barbara,63,62,1,125,1
20211104a,a,1104,2021,Region 1,First Round,4,2021 Virginia,13,2021 Ohio,58,62,-4,120,0
20211105a,a,1105,2021,Region 1,First Round,6,2021 USC,11,2021 Drake,72,56,16,128,1
20211106a,a,1106,2021,Region 1,First Round,3,2021 Kansas,14,2021 Eastern Washington,83,84,-1,167,0
20211108a,a,1108,2021,Region 1,First Round,2,2021 Iowa,15,2021 Grand Canyon,86,74,12,160,1
20211201a,a,1201,2021,Region 4,First Round,1,2021 Michigan,16,2021 Texas Southern,82,66,16,148,1
20211202a,a,1202,2021,Region 4,First Round,8,2021 LSU,9,2021 St. Bonaventure,76,61,15,137,1
20211203a,a,1203,2021,Region 4,First Round,5,2021 Colorado,12,2021 Georgetown,96,73,23,169,1
20211204a,a,1204,2021,Region 4,First Round,4,2021 Florida St.,13,2021 UNC Greensboro,64,54,10,118,1
20211205a,a,1205,2021,Region 4,First Round,6,2021 BYU,11,2021 UCLA,62,73,-11,135,0
20211206a,a,1206,2021,Region 4,First Round,3,2021 Texas,14,2021 Abilene Christian,52,53,-1,105,0
20211207a,a,1207,2021,Region 4,First Round,7,2021 Connecticut,10,2021 Maryland,54,63,-9,117,0
20211208a,a,1208,2021,Region 4,First Round,2,2021 Alabama,15,2021 Iona,68,55,13,123,1
20211301a,a,1301,2021,Region 2,First Round,1,2021 Baylor,16,2021 Hartford,79,55,24,134,1
20211302a,a,1302,2021,Region 2,First Round,8,2021 North Carolina,9,2021 Wisconsin,62,85,-23,147,0
20211303a,a,1303,2021,Region 2,First Round,5,2021 Villanova,12,2021 Winthrop,73,63,10,136,1
20211304a,a,1304,2021,Region 2,First Round,4,2021 Purdue,13,2021 North Texas,69,78,-9,147,0
20211305a,a,1305,2021,Region 2,First Round,6,2021 Texas Tech,11,2021 Utah St.,65,53,12,118,1
20211306a,a,1306,2021,Region 2,First Round,3,2021 Arkansas,14,2021 Colgate,85,68,17,153,1
20211307a,a,1307,2021,Region 2,First Round,7,2021 Florida,10,2021 Virginia Tech,75,70,5,145,1
20211308a,a,1308,2021,Region 2,First Round,2,2021 Ohio St.,15,2021 Oral Roberts,72,75,-3,147,0
20211401a,a,1401,2021,Region 3,First Round,1,2021 Illinois,16,2021 Drexel,78,49,29,127,1
20211402a,a,1402,2021,Region 3,First Round,8,2021 Loyola Chicago,9,2021 Georgia Tech,71,60,11,131,1
20211403a,a,1403,2021,Region 3,First Round,5,2021 Tennessee,12,2021 Oregon St.,56,70,-14,126,0
20211404a,a,1404,2021,Region 3,First Round,4,2021 Oklahoma St.,13,2021 Liberty,69,60,9,129,1
20211405a,a,1405,2021,Region 3,First Round,6,2021 San Diego St.,11,2021 Syracuse,62,78,-16,140,0
20211406a,a,1406,2021,Region 3,First Round,3,2021 West Virginia,14,2021 Morehead St.,84,67,17,151,1
20211407a,a,1407,2021,Region 3,First Round,7,2021 Clemson,10,2021 Rutgers,56,60,-4,116,0
20211408a,a,1408,2021,Region 3,First Round,2,2021 Houston,15,2021 Cleveland St.,87,56,31,143,1
20212109a,a,2109,2021,Region 1,Second Round,1,2021 Gonzaga,8,2021 Oklahoma,87,71,16,158,1
20212110a,a,2110,2021,Region 1,Second Round,5,2021 Creighton,13,2021 Ohio,72,58,14,130,1
20212111a,a,2111,2021,Region 1,Second Round,6,2021 USC,3,2021 Kansas,85,51,34,136,1
20212112a,a,2112,2021,Region 1,Second Round,7,2021 Oregon,2,2021 Iowa,95,80,15,175,1
20212209a,a,2209,2021,Region 4,Second Round,1,2021 Michigan,8,2021 LSU,86,76,10,162,1
20212210a,a,2210,2021,Region 4,Second Round,5,2021 Colorado,4,2021 Florida St.,53,71,-18,124,0
20212211a,a,2211,2021,Region 4,Second Round,11,2021 UCLA,14,2021 Abilene Christian,67,47,20,114,1
20212212a,a,2212,2021,Region 4,Second Round,10,2021 Maryland,2,2021 Alabama,77,96,-19,173,0
20212309a,a,2309,2021,Region 2,Second Round,1,2021 Baylor,9,2021 Wisconsin,76,63,13,139,1
20212310a,a,2310,2021,Region 2,Second Round,5,2021 Villanova,13,2021 North Texas,84,61,23,145,1
20212311a,a,2311,2021,Region 2,Second Round,6,2021 Texas Tech,3,2021 Arkansas,66,68,-2,134,0
20212312a,a,2312,2021,Region 2,Second Round,7,2021 Florida,15,2021 Oral Roberts,78,81,-3,159,0
20212409a,a,2409,2021,Region 3,Second Round,1,2021 Illinois,8,2021 Loyola Chicago,58,71,-13,129,0
20212410a,a,2410,2021,Region 3,Second Round,12,2021 Oregon St.,4,2021 Oklahoma St.,80,70,10,150,1
20212411a,a,2411,2021,Region 3,Second Round,11,2021 Syracuse,3,2021 West Virginia,75,72,3,147,1
20212412a,a,2412,2021,Region 3,Second Round,10,2021 Rutgers,2,2021 Houston,60,63,-3,123,0
20213113a,a,3113,2021,Region 1,Sweet 16,1,2021 Gonzaga,5,2021 Creighton,83,65,18,148,1
20213113a,a,3113,2021,Region 1,Sweet 16,6,2021 USC,7,2021 Oregon,82,68,14,150,1
20213213a,a,3213,2021,Region 4,Sweet 16,1,2021 Michigan,4,2021 Florida St.,76,58,18,134,1
20213214a,a,3214,2021,Region 4,Sweet 16,11,2021 UCLA,2,2021 Alabama,88,78,10,166,1
20213313a,a,3313,2021,Region 2,Sweet 16,1,2021 Baylor,5,2021 Villanova,62,51,11,113,1
20213314a,a,3314,2021,Region 2,Sweet 16,3,2021 Arkansas,15,2021 Oral Roberts,72,70,2,142,1
20213413a,a,3413,2021,Region 3,Sweet 16,8,2021 Loyola Chicago,12,2021 Oregon St.,58,65,-7,123,0
20213414a,a,3414,2021,Region 3,Sweet 16,11,2021 Syracuse,2,2021 Houston,46,62,-16,108,0
20214115a,a,4115,2021,Region 1,Elite Eight,1,2021 Gonzaga,6,2021 USC,85,66,19,151,1
20214215a,a,4215,2021,Region 4,Elite Eight,1,2021 Michigan,11,2021 UCLA,49,51,-2,100,0
20214315a,a,4315,2021,Region 2,Elite Eight,1,2021 Baylor,3,2021 Arkansas,81,72,9,153,1
20214415a,a,4415,2021,Region 3,Elite Eight,12,2021 Oregon St.,2,2021 Houston,61,67,-6,128,0
20215516a,a,5516,2021,Final Four,Final Four,1,2021 Gonzaga,11,2021 UCLA,93,90,3,183,1
20215517a,a,5517,2021,Final Four,Final Four,1,2021 Baylor,2,2021 Houston,78,59,19,137,1
20215618a,a,5618,2021,Final Four,Championship,1,2021 Gonzaga,1,2021 Baylor,70,86,-16,156,0
20221101a,a,1101,2022,Region 1,First Round,1,2022 Gonzaga,16,2022 Georgia St.,93,72,21,165,1
20221102a,a,1102,2022,Region 1,First Round,8,2022 Boise St.,9,2022 Memphis,53,64,-11,117,0
20221103a,a,1103,2022,Region 1,First Round,5,2022 Connecticut,12,2022 New Mexico St.,63,70,-7,133,0
20221104a,a,1104,2022,Region 1,First Round,4,2022 Arkansas,13,2022 Vermont,75,71,4,146,1
20221105a,a,1105,2022,Region 1,First Round,6,2022 Alabama,11,2022 Notre Dame,64,78,-14,142,0
20221106a,a,1106,2022,Region 1,First Round,3,2022 Texas Tech,14,2022 Montana St.,97,62,35,159,1
20221107a,a,1107,2022,Region 1,First Round,7,2022 Michigan St.,10,2022 Davidson,74,73,1,147,1
20221108a,a,1108,2022,Region 1,First Round,2,2022 Duke,15,2022 Cal St. Fullerton,78,61,17,139,1
20221201a,a,1201,2022,Region 4,First Round,1,2022 Baylor,16,2022 Norfolk St.,85,49,36,134,1
20221202a,a,1202,2022,Region 4,First Round,8,2022 North Carolina,9,2022 Marquette,95,63,32,158,1
20221203a,a,1203,2022,Region 4,First Round,5,2022 Saint Mary's,12,2022 Indiana,82,53,29,135,1
20221204a,a,1204,2022,Region 4,First Round,4,2022 UCLA,13,2022 Akron,57,53,4,110,1
20221205a,a,1205,2022,Region 4,First Round,6,2022 Texas,11,2022 Virginia Tech,81,73,8,154,1
20221206a,a,1206,2022,Region 4,First Round,3,2022 Purdue,14,2022 Yale,78,56,22,134,1
20221207a,a,1207,2022,Region 4,First Round,7,2022 Murray St.,10,2022 San Francisco,92,87,5,179,1
20221208a,a,1208,2022,Region 4,First Round,2,2022 Kentucky,15,2022 Saint Peter's,79,85,-6,164,0
20221301a,a,1301,2022,Region 2,First Round,1,2022 Arizona,16,2022 Wright St.,87,70,17,157,1
20221302a,a,1302,2022,Region 2,First Round,8,2022 Seton Hall,9,2022 TCU,42,69,-27,111,0
20221303a,a,1303,2022,Region 2,First Round,5,2022 Houston,12,2022 UAB,82,68,14,150,1
20221304a,a,1304,2022,Region 2,First Round,4,2022 Illinois,13,2022 Chattanooga,54,53,1,107,1
20221305a,a,1305,2022,Region 2,First Round,6,2022 Colorado St.,11,2022 Michigan,63,75,-12,138,0
20221306a,a,1306,2022,Region 2,First Round,3,2022 Tennessee,14,2022 Longwood,88,56,32,144,1
20221307a,a,1307,2022,Region 2,First Round,7,2022 Ohio St.,10,2022 Loyola Chicago,54,41,13,95,1
20221308a,a,1308,2022,Region 2,First Round,2,2022 Villanova,15,2022 Delaware,80,60,20,140,1
20221401a,a,1401,2022,Region 3,First Round,1,2022 Kansas,16,2022 Texas Southern,83,56,27,139,1
20221402a,a,1402,2022,Region 3,First Round,8,2022 San Diego St.,9,2022 Creighton,69,72,-3,141,0
20221403a,a,1403,2022,Region 3,First Round,5,2022 Iowa,12,2022 Richmond,63,67,-4,130,0
20221404a,a,1404,2022,Region 3,First Round,4,2022 Providence,13,2022 South Dakota St.,66,57,9,123,1
20221405a,a,1405,2022,Region 3,First Round,6,2022 LSU,11,2022 Iowa St.,54,59,-5,113,0
20221406a,a,1406,2022,Region 3,First Round,3,2022 Wisconsin,14,2022 Colgate,67,60,7,127,1
20221407a,a,1407,2022,Region 3,First Round,7,2022 USC,10,2022 Miami FL,66,68,-2,134,0
20221408a,a,1408,2022,Region 3,First Round,2,2022 Auburn,15,2022 Jacksonville St.,80,61,19,141,1
20222109a,a,2109,2022,Region 1,Second Round,1,2022 Gonzaga,9,2022 Memphis,82,78,4,160,1
20222110a,a,2110,2022,Region 1,Second Round,12,2022 New Mexico St.,4,2022 Arkansas,48,53,-5,101,0
20222111a,a,2111,2022,Region 1,Second Round,11,2022 Notre Dame,3,2022 Texas Tech,53,59,-6,112,0
20222112a,a,2112,2022,Region 1,Second Round,7,2022 Michigan St.,2,2022 Duke,76,85,-9,161,0
20222209a,a,2209,2022,Region 4,Second Round,1,2022 Baylor,8,2022 North Carolina,86,93,-7,179,0
20222210a,a,2210,2022,Region 4,Second Round,5,2022 Saint Mary's,4,2022 UCLA,56,72,-16,128,0
20222211a,a,2211,2022,Region 4,Second Round,6,2022 Texas,3,2022 Purdue,71,81,-10,152,0
20222212a,a,2212,2022,Region 4,Second Round,7,2022 Murray St.,15,2022 Saint Peter's,60,70,-10,130,0
20222309a,a,2309,2022,Region 2,Second Round,1,2022 Arizona,9,2022 TCU,85,80,5,165,1
20222310a,a,2310,2022,Region 2,Second Round,5,2022 Houston,4,2022 Illinois,68,53,15,121,1
20222311a,a,2311,2022,Region 2,Second Round,11,2022 Michigan,3,2022 Tennessee,76,68,8,144,1
20222312a,a,2312,2022,Region 2,Second Round,7,2022 Ohio St.,2,2022 Villanova,61,71,-10,132,0
20222409a,a,2409,2022,Region 3,Second Round,1,2022 Kansas,9,2022 Creighton,79,72,7,151,1
20222410a,a,2410,2022,Region 3,Second Round,12,2022 Richmond,4,2022 Providence,51,79,-28,130,0
20222411a,a,2411,2022,Region 3,Second Round,11,2022 Iowa St.,3,2022 Wisconsin,54,49,5,103,1
20222412a,a,2412,2022,Region 3,Second Round,10,2022 Miami FL,2,2022 Auburn,79,61,18,140,1
20223113a,a,3113,2022,Region 1,Sweet 16,1,2022 Gonzaga,4,2022 Arkansas,68,74,-6,142,0
20223113a,a,3113,2022,Region 1,Sweet 16,3,2022 Texas Tech,2,2022 Duke,73,78,-5,151,0
20223213a,a,3213,2022,Region 4,Sweet 16,8,2022 North Carolina,4,2022 UCLA,73,66,7,139,1
20223214a,a,3214,2022,Region 4,Sweet 16,3,2022 Purdue,15,2022 Saint Peter's,64,67,-3,131,0
20223313a,a,3313,2022,Region 2,Sweet 16,1,2022 Arizona,5,2022 Houston,60,72,-12,132,0
20223314a,a,3314,2022,Region 2,Sweet 16,11,2022 Michigan,2,2022 Villanova,55,63,-8,118,0
20223413a,a,3413,2022,Region 3,Sweet 16,1,2022 Kansas,4,2022 Providence,66,61,5,127,1
20223414a,a,3414,2022,Region 3,Sweet 16,11,2022 Iowa St.,10,2022 Miami FL,56,70,-14,126,0
20224115a,a,4115,2022,Region 1,Elite Eight,4,2022 Arkansas,2,2022 Duke,69,78,-9,147,0
20224215a,a,4215,2022,Region 4,Elite Eight,8,2022 North Carolina,15,2022 Saint Peter's,69,49,20,118,1
20224315a,a,4315,2022,Region 2,Elite Eight,5,2022 Houston,2,2022 Villanova,44,50,-6,94,0
20224415a,a,4415,2022,Region 3,Elite Eight,1,2022 Kansas,10,2022 Miami FL,76,50,26,126,1
20225516a,a,5516,2022,Final Four,Final Four,2,2022 Duke,8,2022 North Carolina,77,81,-4,158,0
20225517a,a,5517,2022,Final Four,Final Four,2,2022 Villanova,1,2022 Kansas,65,81,-16,146,0
20225618a,a,5618,2022,Final Four,Championship,8,2022 North Carolina,1,2022 Kansas,69,72,-3,141,0
20231101a,a,1101,2023,Region 1,First Round,1,2023 Alabama,16,2023 Texas A&M Corpus Chris,96,75,21,171,1
20231102a,a,1102,2023,Region 1,First Round,8,2023 Maryland,9,2023 West Virginia,67,65,2,132,1
20231103a,a,1103,2023,Region 1,First Round,5,2023 San Diego St.,12,2023 Charleston,63,57,6,120,1
20231104a,a,1104,2023,Region 1,First Round,4,2023 Virginia,13,2023 Furman,67,68,-1,135,0
20231105a,a,1105,2023,Region 1,First Round,6,2023 Creighton,11,2023 NC St.,72,63,9,135,1
20231106a,a,1106,2023,Region 1,First Round,3,2023 Baylor,14,2023 UC Santa Barbara,74,56,18,130,1
20231107a,a,1107,2023,Region 1,First Round,7,2023 Missouri,10,2023 Utah St.,76,65,11,141,1
20231108a,a,1108,2023,Region 1,First Round,2,2023 Arizona,15,2023 Princeton,55,59,-4,114,0
20231201a,a,1201,2023,Region 4,First Round,1,2023 Purdue,16,2023 Fairleigh Dickinson,58,63,-5,121,0
20231202a,a,1202,2023,Region 4,First Round,8,2023 Memphis,9,2023 Florida Atlantic,65,66,-1,131,0
20231203a,a,1203,2023,Region 4,First Round,5,2023 Duke,12,2023 Oral Roberts,74,51,23,125,1
20231204a,a,1204,2023,Region 4,First Round,4,2023 Tennessee,13,2023 Louisiana,58,55,3,113,1
20231205a,a,1205,2023,Region 4,First Round,6,2023 Kentucky,11,2023 Providence,61,53,8,114,1
20231206a,a,1206,2023,Region 4,First Round,3,2023 Kansas St.,14,2023 Montana St.,77,65,12,142,1
20231207a,a,1207,2023,Region 4,First Round,7,2023 Michigan St.,10,2023 USC,72,62,10,134,1
20231208a,a,1208,2023,Region 4,First Round,2,2023 Marquette,15,2023 Vermont,78,61,17,139,1
20231301a,a,1301,2023,Region 2,First Round,1,2023 Houston,16,2023 Northern Kentucky,63,52,11,115,1
20231302a,a,1302,2023,Region 2,First Round,8,2023 Iowa,9,2023 Auburn,75,83,-8,158,0
20231303a,a,1303,2023,Region 2,First Round,5,2023 Miami FL,12,2023 Drake,63,56,7,119,1
20231304a,a,1304,2023,Region 2,First Round,4,2023 Indiana,13,2023 Kent St.,71,60,11,131,1
20231305a,a,1305,2023,Region 2,First Round,6,2023 Iowa St.,11,2023 Pittsburgh,41,59,-18,100,0
20231306a,a,1306,2023,Region 2,First Round,3,2023 Xavier,14,2023 Kennesaw St.,72,67,5,139,1
20231307a,a,1307,2023,Region 2,First Round,7,2023 Texas A&M,10,2023 Penn St.,59,76,-17,135,0
20231308a,a,1308,2023,Region 2,First Round,2,2023 Texas,15,2023 Colgate,81,61,20,142,1
20231401a,a,1401,2023,Region 3,First Round,1,2023 Kansas,16,2023 Howard,96,68,28,164,1
20231402a,a,1402,2023,Region 3,First Round,8,2023 Arkansas,9,2023 Illinois,73,63,10,136,1
20231403a,a,1403,2023,Region 3,First Round,5,2023 Saint Mary's,12,2023 VCU,63,51,12,114,1
20231404a,a,1404,2023,Region 3,First Round,4,2023 Connecticut,13,2023 Iona,87,63,24,150,1
20231405a,a,1405,2023,Region 3,First Round,6,2023 TCU,11,2023 Arizona St.,72,70,2,142,1
20231406a,a,1406,2023,Region 3,First Round,3,2023 Gonzaga,14,2023 Grand Canyon,82,70,12,152,1
20231407a,a,1407,2023,Region 3,First Round,7,2023 Northwestern,10,2023 Boise St.,75,67,8,142,1
20231408a,a,1408,2023,Region 3,First Round,2,2023 UCLA,15,2023 UNC Asheville,86,53,33,139,1
20232109a,a,2109,2023,Region 1,Second Round,1,2023 Alabama,8,2023 Maryland,73,51,22,124,1
20232110a,a,2110,2023,Region 1,Second Round,5,2023 San Diego St.,13,2023 Furman,75,52,23,127,1
20232111a,a,2111,2023,Region 1,Second Round,6,2023 Creighton,3,2023 Baylor,85,76,9,161,1
20232112a,a,2112,2023,Region 1,Second Round,7,2023 Missouri,15,2023 Princeton,63,78,-15,141,0
20232209a,a,2209,2023,Region 4,Second Round,16,2023 Fairleigh Dickinson,9,2023 Florida Atlantic,70,78,-8,148,0
20232210a,a,2210,2023,Region 4,Second Round,5,2023 Duke,4,2023 Tennessee,52,65,-13,117,0
20232211a,a,2211,2023,Region 4,Second Round,6,2023 Kentucky,3,2023 Kansas St.,69,75,-6,144,0
20232212a,a,2212,2023,Region 4,Second Round,7,2023 Michigan St.,2,2023 Marquette,69,60,9,129,1
20232309a,a,2309,2023,Region 2,Second Round,1,2023 Houston,9,2023 Auburn,81,64,17,145,1
20232310a,a,2310,2023,Region 2,Second Round,5,2023 Miami FL,4,2023 Indiana,85,69,16,154,1
20232311a,a,2311,2023,Region 2,Second Round,11,2023 Pittsburgh,3,2023 Xavier,73,84,-11,157,0
20232312a,a,2312,2023,Region 2,Second Round,10,2023 Penn St.,2,2023 Texas,66,71,-5,137,0
20232409a,a,2409,2023,Region 3,Second Round,1,2023 Kansas,8,2023 Arkansas,71,72,-1,143,0
20232410a,a,2410,2023,Region 3,Second Round,5,2023 Saint Mary's,4,2023 Connecticut,55,70,-15,125,0
20232411a,a,2411,2023,Region 3,Second Round,6,2023 TCU,3,2023 Gonzaga,81,84,-3,165,0
20232412a,a,2412,2023,Region 3,Second Round,7,2023 Northwestern,2,2023 UCLA,63,68,-5,131,0
20233113a,a,3113,2023,Region 1,Sweet 16,1,2023 Alabama,5,2023 San Diego St.,64,71,-7,135,0
20233113a,a,3113,2023,Region 1,Sweet 16,6,2023 Creighton,15,2023 Princeton,86,75,11,161,1
20233213a,a,3213,2023,Region 4,Sweet 16,9,2023 Florida Atlantic,4,2023 Tennessee,62,55,7,117,1
20233214a,a,3214,2023,Region 4,Sweet 16,3,2023 Kansas St.,7,2023 Michigan St.,98,93,5,191,1
20233313a,a,3313,2023,Region 2,Sweet 16,1,2023 Houston,5,2023 Miami FL,75,89,-14,164,0
20233314a,a,3314,2023,Region 2,Sweet 16,3,2023 Xavier,2,2023 Texas,71,83,-12,154,0
20233413a,a,3413,2023,Region 3,Sweet 16,8,2023 Arkansas,4,2023 Connecticut,65,88,-23,153,0
20233414a,a,3414,2023,Region 3,Sweet 16,3,2023 Gonzaga,2,2023 UCLA,79,76,3,155,1
20234115a,a,4115,2023,Region 1,Elite Eight,5,2023 San Diego St.,6,2023 Creighton,57,56,1,113,1
20234215a,a,4215,2023,Region 4,Elite Eight,9,2023 Florida Atlantic,3,2023 Kansas St.,79,76,3,155,1
20234315a,a,4315,2023,Region 2,Elite Eight,5,2023 Miami FL,2,2023 Texas,88,81,7,169,1
20234415a,a,4415,2023,Region 3,Elite Eight,4,2023 Connecticut,3,2023 Gonzaga,82,54,28,136,1
20235516a,a,5516,2023,Final Four,Final Four,5,2023 San Diego St.,9,2023 Florida Atlantic,72,71,1,143,1
20235517a,a,5517,2023,Final Four,Final Four,5,2023 Miami FL,4,2023 Connecticut,59,72,-13,131,0
20235618a,a,5618,2023,Final Four,Championship,5,2023 San Diego St.,4,2023 Connecticut,59,76,-17,135,0
20241101a,a,1101,2024,Region 1,First Round,1,2024 Connecticut,16,2024 Stetson,91,52,39,143,1
20241102a,a,1102,2024,Region 1,First Round,8,2024 Florida Atlantic,9,2024 Northwestern,65,77,-12,142,0
20241103a,a,1103,2024,Region 1,First Round,5,2024 San Diego St.,12,2024 UAB,69,65,4,134,1
