year,team,region,seed,tier,overall,offense,defense,pct_round_2,pct_sweet_16,pct_elite_eight,pct_final_four,pct_championship,pct_champion,bracket_value,5man_bpm,3man_bpm,elite_outcome_probability,efg%,def_rim_efficiency
2026,Michigan St.,Region 1,3,A,7.71,7.81,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,28.1,1,53.7,11.7374
2026,Kansas,Region 1,4,C,7.18,6.19,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,28.4,1,52.8,15.861900000000002
2026,St. John's,Region 1,5,B,7.53,6.86,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,28.1,2,52.0,21.053000000000004
2026,Louisville,Region 1,6,C,6.97,7.32,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,22.6,1,57.5,13.3684
2026,UCLA,Region 1,7,C,6.07,6.15,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,19.1,3,54.1,12.6302
2026,Ohio St.,Region 1,8,C,6.08,7.25,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,22.1,1,57.0,12.9868
2026,TCU,Region 1,9,C,5.14,4.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,17.9,1,51.3,16.573800000000002
2026,UCF,Region 1,10,C,4.91,5.37,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,14.3,2,53.9,15.3581
2026,South Florida,Region 1,11,C,5.1,5.27,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,16.5,3,52.0,17.640300000000003
2026,Northern Iowa,Region 1,12,D,4.22,3.65,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,14.1,1,54.4,17.512300000000003
2026,Cal Baptist,Region 1,13,D,3.13,2.18,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.6,1,48.1,21.7769
2026,North Dakota St.,Region 1,14,F,3.28,3.85,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,9.9,0,51.8,14.7152
2026,Furman,Region 1,15,F,1.88,3.33,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,3.6,0,53.1,17.227600000000002
2026,Siena,Region 1,16,F,2.18,3.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.1,2,51.3,18.2967
2026,Arizona,Region 2,1,S,8.83,8.13,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,27.6,3,55.7,14.1571
2026,Purdue,Region 2,2,A,8.0,8.63,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,27.6,4,58.3,10.9662
2026,Gonzaga,Region 2,3,A,8.02,6.98,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,27.3,2,56.4,13.5248
2026,Arkansas,Region 2,4,C,6.94,7.85,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,24.0,3,57.3,16.4661
2026,Wisconsin,Region 2,5,C,6.02,6.31,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,21.3,2,54.8,14.7709
2026,BYU,Region 2,6,C,5.96,6.5,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.8,3,55.6,12.874
2026,Miami FL,Region 2,7,C,5.93,6.5,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,2,55.8,15.1663
2026,Villanova,Region 2,8,C,5.72,5.02,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,2,54.5,15.988499999999998
2026,Utah St.,Region 2,9,C,6.39,7.05,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,20.1,4,56.8,17.4814
2026,Missouri,Region 2,10,C,5.81,6.91,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,20.1,2,55.9,15.3528
2026,Texas,Region 2,11,C,5.33,6.5,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,17.8,3,54.8,17.1052
2026,High Point,Region 2,12,D,4.16,4.86,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,11.5,2,53.9,18.708
2026,Hawaii,Region 2,13,D,3.82,3.49,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,13.4,0,51.2,20.2399
2026,Kennesaw St.,Region 2,14,F,2.42,3.48,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.5,2,51.1,22.0843
2026,Queens,Region 2,15,F,1.82,4.47,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,2.5,2,53.8,18.0856
2026,LIU,Region 2,16,F,1.27,2.83,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6,3.0,2,52.6,20.312600000000003
2026,Michigan,Region 3,1,S,10.0,10.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,37.9,2,58.3,13.507
2026,Iowa St.,Region 3,2,S,8.32,8.17,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,31.8,4,57.1,11.7094
2026,Virginia,Region 3,3,A,6.81,6.32,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,17.3,2,54.5,17.349
2026,Alabama,Region 3,4,C,7.19,7.26,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,25.6,2,56.4,17.1988
2026,Texas Tech,Region 3,5,C,6.17,5.87,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,20.6,3,57.1,12.323800000000002
2026,Tennessee,Region 3,6,B,6.7,6.44,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,21.8,1,52.1,14.3767
2026,Kentucky,Region 3,7,C,6.1,6.39,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,18.6,1,54.0,15.1076
2026,Georgia,Region 3,8,C,6.46,7.04,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,19.3,4,55.0,19.4848
2026,Saint Louis,Region 3,9,C,6.1,6.49,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.8,2,59.5,19.719
2026,Santa Clara,Region 3,10,C,5.54,6.01,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,14.9,4,55.8,17.0774
2026,SMU,Region 3,11,C,5.15,5.93,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,15.5,5,56.2,13.579499999999998
2026,Akron,Region 3,12,D,4.7,5.8,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,15.2,4,56.8,17.506800000000002
2026,Hofstra,Region 3,13,D,3.46,3.71,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,10.4,2,52.1,16.4801
2026,Wright St.,Region 3,14,F,2.82,3.78,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,7.9,0,51.9,18.1242
2026,Tennessee St.,Region 3,15,F,1.95,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.0,0,51.7,20.524099999999997
2026,UMBC,Region 3,16,F,2.17,2.29,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.8,1,52.9,19.937400000000004
2026,Florida,Region 4,1,S,7.96,7.99,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.6,1,54.3,19.273999999999997
2026,Houston,Region 4,2,S,8.22,7.18,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.9,2,52.9,14.7056
2026,Illinois,Region 4,3,A,7.73,7.54,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.7,3,55.6,12.0826
2026,Nebraska,Region 4,4,B,6.91,5.98,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,23.4,2,55.3,9.247599999999998
2026,Vanderbilt,Region 4,5,A,7.66,7.8,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,29.1,2,56.0,17.2764
2026,North Carolina,Region 4,6,C,6.3,6.44,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,18.1,2,55.4,15.8886
2026,Saint Mary's,Region 4,7,C,5.84,5.32,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,18.7,2,53.6,17.229
2026,Clemson,Region 4,8,B,6.11,5.16,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,17.3,1,53.1,15.103899999999998
2026,Iowa,Region 4,9,C,6.08,7.11,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,20.3,2,56.5,13.903799999999997
2026,Texas A&M,Region 4,10,C,6.11,5.81,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,19.6,2,54.0,15.336
2026,VCU,Region 4,11,C,5.17,5.55,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,13.0,2,54.6,21.3358
2026,McNeese St.,Region 4,12,D,5.08,5.18,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,18.0,3,51.2,16.685200000000002
2026,Troy,Region 4,13,F,2.38,3.41,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.5,2,51.8,17.7308
2026,Penn,Region 4,14,F,2.46,2.31,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.1,2,50.3,17.048000000000002
2026,Idaho,Region 4,15,F,2.24,2.16,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.6,1,50.5,16.7072
2026,Lehigh,Region 4,16,F,0.69,2.18,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,5.0,1,51.9,20.3606
